date,白萝卜,白条鸡,白条猪,大黄花鱼,豆粕,牛肉,农产品批发价格200指数,sz,羊肉,玉米,进口量(吨),出口量(吨),进口金额(万美元),出口金额(万美元)
2022-04-17,0.0104342064640594,-0.0301789516413149,-2.47494797301663,-0.431370335983283,-86.7750252093977,-0.178745679340724,2.45258435169761,-2.03865103144925,1.13398499461398,-52.0689130004646,6708.33961269191,-46.4823641094468,1477.34236504621,-15.1858255613295
2022-04-24,0.0158596231903745,0.0889427319441674,-2.38636274050775,-0.349318826670546,-58.3317910885585,-0.244493282005351,0.87853715200607,-1.69440357894247,0.977182675935695,-50.1626863279693,6944.42466099144,-51.0844466972824,1546.61434891093,-13.6612629042023
2022-05-01,0.00559125340688561,0.0616292815078636,-2.19741547970357,-0.680509733328425,-62.1594651121565,-0.185609435289826,-0.15345583296508,-1.36442267158519,0.809288752891603,-47.7551801724879,2367.93286482259,-130.410051173753,466.425262004375,-84.2763528051045
2022-05-08,-0.0400663334496184,-0.133911500944362,-2.37378547058736,-0.379492610881571,-84.9978791313767,-0.569247076648324,-1.14241747129764,-1.54430212093354,0.470042150592756,-51.3330828272665,3244.9599091984,-144.367921418135,813.975057699903,-86.8277923105415
2022-05-15,-0.0556294768159335,-0.026345562273775,-2.88078722770582,-0.845163980132065,-98.3433580547233,-0.391035385367863,-2.68871479747941,-2.21020259866637,0.265409814261743,-47.1958994490929,3489.67332757492,-149.636032196968,886.414261624178,-85.4004592416507
2022-05-22,-0.104066344868111,-0.0721048308250161,-3.21132437368936,-1.1535096926615,-113.51162593892,-0.658718054220997,-4.20471493787172,-2.35345859054912,0.168042536630135,-41.9887764847565,3737.18958269945,-155.120419230344,959.878093615636,-84.0076577694739
2022-05-29,-0.196521402857414,-0.277492692530908,-3.67048271633811,-0.309324640546425,-157.989163309473,0.210249805268634,-5.70252626032402,-2.48822190986311,0.205891171956892,-18.8046195207842,2219.18429875074,-198.996835888764,644.933476264806,-123.685375274365
2022-06-05,-0.211381973002553,-0.259972711230482,-3.71051800919871,-0.0198239165460135,-221.523825503797,0.144621616479446,-6.63346269019173,-2.59596639527052,-0.0257560878849621,-10.4686809630067,-173.624820768459,103.652814101117,488.206967186033,-20.6296628460515
2022-06-12,-0.22062788448446,-0.268465939965168,-3.79164389177198,0.17802331988565,-234.523403195213,-0.125378486167717,-7.3920154133877,-2.75032667959279,-0.243935284574515,-17.7901214965347,157.784089226058,95.39635960156,584.351303220798,-19.6749982052338
2022-06-19,-0.168092285870247,-0.153992330002467,-3.77831364662359,-0.206701968290404,-240.624067573413,-0.482285517704507,-7.45173536438207,-2.64146133977425,-0.679908544711056,-11.1129455588878,482.783367470569,87.3575530047083,678.700391712894,-18.6965967283951
2022-06-26,-0.127023957446247,-0.165280055344144,-3.57209524477346,0.165941734060294,-234.822816966689,-0.961238797551232,-7.71911211282377,-2.43302419981096,-0.953237440824228,-6.86259126718144,839.747735690337,66.6518970606229,779.839198523408,-20.7729951191241
2022-07-03,-0.0748302800103698,-0.319314125200056,-2.48211163001812,-0.0449067280408769,-253.393293253822,-1.11149981382298,-8.05991778897485,-1.25089215501613,-1.3582331516261,-2.94777460346251,3345.29016028593,401.848299465576,938.803982483918,62.1583397183715
2022-07-10,-0.0800519719198391,-0.360162027845115,-1.06278850824042,-0.0139666320886835,-181.651724585799,-1.17644953875828,-7.6917315384954,0.0837328243128756,-1.69045697204927,28.0052748273068,3660.5302760503,394.053337219292,1030.95277874355,63.1920407236628
2022-07-17,-0.131998687527602,-0.362303854414042,-0.316165226521481,0.69722663235373,-151.336964700566,-1.40263037530808,-6.73242681171077,0.165053389604242,-1.88445108449153,39.2552272760911,3975.12503992306,386.245972397397,1123.18813553601,64.2450978892978
2022-07-24,-0.137812314612262,-0.347704368868037,-0.399519321262282,-0.14056475575071,-137.499424818875,-1.6016198855888,-6.25621003520069,0.126077916839119,-1.8115480864489,39.3750779403839,4289.86295188691,378.40772871846,1215.7443580656,65.3208413866542
2022-07-31,-0.106524985306313,-0.301444499686605,-0.298926849851341,-0.121715487073628,-143.199632285679,-1.91995452521693,-6.11808441962062,0.178767723186767,-1.59869404130582,38.6488997844255,-860.93880669316,773.838448110977,-652.403330160799,224.020583049559
2022-08-07,-0.0780457568321718,-0.181737284359175,0.602700959491186,-0.114088193860402,-107.940885930469,-1.92923422096938,-5.82572188205509,1.04214245806317,-1.49740013340728,50.5447378222256,-3378.78987885475,73.5863692174471,-1085.08978917024,-28.5821224593747
2022-08-14,-0.0355743992163235,-0.0220388162509322,0.950754429473796,0.124660070302429,-112.949325841373,-1.57970297565269,-5.20267490281137,1.10879527952543,-1.55749533547186,58.4264783876873,-3060.7432136192,65.6209910583135,-990.739052304841,-27.418125478112
2022-08-21,-0.0165507037420056,0.099015624326994,0.912801961354598,-0.0498351367278853,-102.392358659798,-1.33869008895173,-4.7027052969292,1.10795699618996,-1.58837963693872,61.8934060388718,-2741.06733374204,57.6116347634667,-895.641770587995,-26.2200226577128
2022-08-28,0.0120255072162091,0.185058800287819,1.00478247122119,0.227340108227599,29.9254228835057,-0.98765791886914,-3.75959428549667,1.2417875797834,-1.46449647249952,66.3769495847153,-2430.58304876945,39.0855933976237,-803.30918782514,-25.8359529253273
2022-09-04,0.0832101176506848,0.186850768446601,1.3168289936289,0.177874869667154,135.644547531454,-0.525532298870339,-1.73487108544122,1.52860009343152,-1.07937777341468,75.0507402596456,-3667.04868071466,-73.5947267331525,-1629.58464204833,2.66565561022016
2022-09-11,0.130438060896322,0.201593780140807,1.48967717835312,0.559676193287159,164.415552128157,-0.606225085110008,-1.21367286330427,1.31087526641807,-1.21040626696778,70.204906871271,-3342.10289832948,-81.7131145165189,-1532.16185539595,3.97574586470632
2022-09-18,0.139950356852511,0.210349870704679,1.40422188510761,0.554346798139718,195.93354421698,-0.403367582743366,-2.3325814513392,1.13777670822793,-1.31200956414417,57.36479654769,-3015.3671544006,-89.8572194114998,-1433.96056600189,5.32565708676186
2022-09-25,0.143830000794492,0.145884256684277,1.35328427350615,0.934985225878101,233.745228209299,-0.143283065211364,-3.28547090653386,1.01927417849202,-1.15455288963449,50.8756877278139,-2686.85505872241,-98.0221582411544,-1334.98708577309,6.715856996195
2022-10-02,0.143610726850647,0.0867654692803617,1.36067298356521,0.587753408307628,317.946804276756,-0.150038462084622,-3.32374354022817,0.913290272653157,-1.28193434204666,37.5776475484973,-7370.94021086725,-273.332965669318,-2324.32584081915,-41.681813295198
2022-10-09,0.161162318052777,0.0715840993683738,1.4261703572115,1.39816654631157,314.373678130512,-0.101767954180009,-2.60043995219168,1.1075091257796,-1.24853848603608,22.4872172104543,-7038.94454886101,-281.527158924948,-2223.828765003,-40.2103457766429
2022-10-16,0.249528974351762,0.0556398278150679,1.84241782145948,0.627692953425432,228.027951681522,0.108075764396698,-1.57506370109787,1.59099520329798,-1.25017989770348,-5.32256051140115,-6705.25521191819,-289.730839079592,-2122.58087269888,-38.6980135820082
2022-10-23,0.257723927700676,0.159556707940724,2.45281104912077,0.827983472603538,281.714001080586,0.135211305462467,-0.98074006530568,2.35511871372605,-1.11543782673734,-0.493395792908009,-6369.91738768878,-297.941257578723,-2020.59175119171,-37.1446839540257
2022-10-30,0.257884952716112,0.218925597289604,2.63214051956862,0.0190909156989643,297.122919187813,0.19539647598927,-0.512541782765312,2.40516091460352,-1.14300449903076,4.51397862068406,-6139.6060371372,-258.492158577848,-1691.23289538853,-1.5693021158237
2022-11-06,0.103539719324292,0.0813367273482964,2.75089506853411,-0.457776048605976,293.449534085747,0.219641166905794,-1.86360421809481,2.24056202604446,-1.10593362651826,13.0494467244859,787.913186466097,791.831272768997,-76.5564529147936,352.622494325929
2022-11-13,0.0337361317019793,0.028125267376503,2.62298478575568,-0.918596321076367,312.281653660781,0.227829826040923,-1.70711674317637,2.20241854425544,-1.119792647656,27.9490451889991,1127.90798159509,783.606201949143,27.584729427076,354.295949456157
2022-11-20,-0.0494842095048007,-0.0824791261965907,2.35436868846308,-0.862201041638039,310.437912407567,0.288572787218862,-1.43014989662045,2.15883919025332,-0.930304237630235,25.924260448624,1469.35868801124,775.373218984933,132.416554213231,356.0060320506
2022-11-27,-0.082680890498998,-0.0983702709366412,2.43287596559961,-0.982246825303742,263.484005926335,0.49847442931521,-0.747147800191618,2.06596688724019,-0.711893483014134,27.4378808581426,1914.12360869533,756.400282654273,277.561899332753,361.242415302864
2022-12-04,-0.0829079705847953,-0.00781114696946214,2.35129414096847,-0.532298916467453,237.961580473646,0.639173794899836,0.151517112917843,1.87539197596297,-0.338598766993822,43.5562674590433,2617.17914963013,2655.3157156604,901.891083220931,981.821365346785
2022-12-11,-0.0860436860532203,0.0412170851803097,2.32398180329127,-0.21327598357401,187.678797173728,0.775957293285688,0.376413468695937,1.63136317244697,-0.122638806461569,49.1019205423908,2962.59137285963,2647.05126374694,1008.67287391762,983.625989878895
2022-12-18,-0.103558071298949,0.0585649167529414,1.87233721355228,0.0535401623178756,145.865514818856,0.895989544633016,1.16719041710187,0.912482545284835,0.229602962569055,40.2319021258194,3309.1241507896,2638.7727374365,1116.03947795291,985.455638304879
